from_city_code,to_city_code,real_value
320400,320300,4.271944444
320400,321000,42.85055556
320400,320200,1945.199167
320400,321200,80.01527778
320400,320800,2.397222222
320400,320900,6.473611111
320400,320500,549.0586111
320400,321100,503.3638889
430700,431300,1.239166667
430700,430600,20.50722222
430700,430800,44.95166667
430700,431200,20.00472222
430700,430200,2.327777778
430700,430300,3.773333333
430700,0,24.10888889
430700,430900,56.92305556
430700,430400,2.156666667
430700,430500,1.350833333
430700,430100,151.8858333
620800,620100,20.6525
620800,620200,0.026111111
620800,620500,12.8975
620800,621100,4.322222222
620800,621000,19.27055556
620800,620700,0.025833333
620800,620600,1.555833333
620800,620400,5.816388889
620800,620900,0.488055556
620800,621200,0.947222222
410400,411300,84.91166667
410400,411600,3.873055556
410400,410200,0.138055556
410400,410300,82.36388889
410400,411100,44.90583333
410400,411000,89.045
410400,410100,134.6413889
410400,411700,31.325
510800,511300,26.92888889
510800,510100,52.85722222
510800,510700,35.14305556
511600,511300,126.5405556
511600,510100,77.31722222
511600,511700,70.64222222
511600,510900,0.231666667
511600,500000,234.6641667
440100,441900,5500.917778
440100,442000,1694.18
440100,445300,58.36416667
440100,440600,11677.95778
440100,441300,1521.555278
440100,445200,29.65361111
440100,441400,38.59472222
440100,440500,12.5475
440100,441500,6.581111111
440100,440700,829.6258333
440100,441600,58.26
440100,440300,2644.291111
440100,441800,965.6977778
440100,440800,70.60611111
440100,0,2.865277778
440100,440400,435.6227778
440100,441200,716.9022222
440100,440900,82.44666667
440100,430400,2.224722222
440100,441700,21.11111111
440100,440200,111.0622222
440100,0,0.859444444
621000,620100,3.243333333
621000,620500,0.958055556
621000,621100,0.322777778
621000,620800,12.51861111
621000,620400,0.409166667
621000,621200,0.012222222
131000,130600,376.53
131000,110000,1452.387222
131000,130200,116.6505556
131000,120000,617.1763889
131000,130700,37.20972222
131000,130800,25.42527778
131000,130900,250.275
131000,130100,49.72222222
131000,130300,20.23222222
131000,131100,51.12444444
131000,130500,13.43805556
131000,130400,23.25333333
610600,610400,11.23
610600,611000,1.760277778
610600,610900,0.671111111
610600,610300,1.555
610600,610800,73.61805556
610600,610700,1.263888889
610600,610500,14.94361111
610600,610100,42.42611111
610600,610200,9.955277778
0,220200,7.845277778
0,220300,0.601944444
0,220700,0.399166667
0,220800,0.176388889
0,220600,5.2075
0,220400,0.408055556
0,220500,1.499444444
0,220100,7.8525
410200,411600,69.69222222
410200,411400,90.62083333
410200,410700,62.51305556
410200,410300,8.958333333
410200,410800,1.023611111
410200,411000,48.44138889
410200,410100,864.0255556
130700,130600,74.19055556
130700,110000,75.30972222
130700,130200,9.352222222
130700,120000,7.576388889
130700,131000,20.45305556
130700,130800,16.83222222
130700,130900,6.050555556
130700,130100,12.60138889
130700,130300,1.704444444
130700,131100,5.017222222
130700,130500,0.2475
130700,130400,1.389166667
430800,430700,32.47055556
430800,0,28.01222222
430800,430100,17.97027778
620700,620100,6.205277778
620700,620200,8.946111111
620700,620500,0.205555556
620700,621100,0.520277778
620700,620800,0.077222222
620700,620600,10.43555556
620700,620400,0.623055556
620700,620900,27.9225
620700,620300,9.066111111
320300,320100,37.2975
320300,320600,2.086666667
320300,321300,156.545
320300,320400,3.926388889
320300,320200,5.718333333
320300,320800,16.08527778
320300,320500,25.19611111
320300,320700,58.10972222
0,530900,0.008611111
0,530700,0.005555556
0,530500,19.29944444
0,0,3.221666667
0,530100,5.120555556
0,0,0.003888889
0,0,0.004444444
371400,371300,0.232777778
371400,370900,16.78805556
371400,370100,720.0544444
371400,371600,65.20444444
371400,370700,11.01222222
371400,371500,136.2263889
371400,371700,0.510833333
371400,370200,1.276944444
510600,511100,0.363888889
510600,511300,24.36611111
510600,511900,0.945555556
510600,510800,2.240833333
510600,510100,2045.469167
510600,511400,20.89444444
510600,510700,319.9844444
510600,512000,1.462222222
510600,511700,0.57
510600,510900,52.17166667
510600,500000,9.900555556
510600,0,0.345833333
140900,141000,3.848888889
140900,141100,16.57305556
140900,140200,22.69333333
140900,140100,131.725
140900,140700,18.98916667
140900,140500,0.948611111
140900,140600,36.2075
140900,140800,2.169722222
140900,140400,3.357777778
140900,140300,10.23361111
431200,431300,14.68444444
431200,430700,15.99666667
431200,430800,0.965277778
431200,431100,0.406111111
431200,430300,0.268611111
431200,0,58.35222222
431200,430900,2.292222222
431200,430400,2.7275
431200,430500,38.38361111
431200,430100,28.95472222
0,530500,3.864722222
0,0,5.333888889
0,0,0.021111111
0,420500,31.53333333
0,420100,11.66138889
0,421000,3.514444444
0,500000,2.886111111
441300,441900,3738.994444
441300,442000,71.24166667
441300,440600,260.8480556
441300,440100,1631.014444
441300,445200,35.24
441300,441400,67.01666667
441300,440500,4.639444444
441300,441500,110.87
441300,440700,34.11222222
441300,441600,250.2972222
441300,440300,4503.793333
441300,0,0.001944444
441300,440400,33.88277778
441300,441200,31.20722222
441300,0,0.282222222
510100,511100,355.2605556
510100,511000,299.2491667
510100,0,45.86277778
510100,511300,302.8275
510100,511500,155.8086111
510100,511900,50.79916667
510100,510800,44.9875
510100,511600,68.79722222
510100,510600,1901.131944
510100,510400,11.83972222
510100,510500,100.7244444
510100,0,32.68777778
510100,511400,1791.444167
510100,510700,543.8269444
510100,510300,177.6663889
510100,512000,622.7875
510100,511700,93.42305556
510100,510900,267.7163889
510100,500000,131.4875
510100,0,92.7825
510100,511800,254.5180556
321000,310000,4.478611111
321000,320100,317.9361111
321000,320600,50.18388889
321000,321300,44.59555556
321000,320400,53.03055556
321000,320300,8.749444444
321000,320200,65.93361111
321000,321200,412.7227778
321000,320800,112.3944444
321000,320900,47.12833333
321000,320500,102.9166667
321000,321100,141.6755556
130800,130600,8.315
130800,110000,42.11027778
130800,130200,96.74555556
130800,120000,17.28444444
130800,131000,17.75055556
130800,130700,17.63694444
130800,130900,4.095
130800,130100,3.713888889
130800,130300,9.645
130800,131100,0.206388889
130800,130500,0.023333333
130800,130400,0.402777778
361000,361100,48.71055556
361000,360400,10.51555556
361000,360100,106.98
361000,360800,24.62111111
361000,360900,27.79111111
361000,360500,4.232777778
361000,360200,12.88444444
361000,360300,3.653333333
361000,360700,66.28861111
361000,360600,38.82027778
210400,210600,0.091111111
210400,210200,0.346111111
210400,210500,9.061111111
210400,210100,132.4513889
210400,211000,0.503888889
210400,211200,12.52444444
210400,210700,0.054722222
210400,210300,2.974444444
540100,540500,22.21083333
540100,540200,8.343055556
540100,540300,0.736944444
540100,540400,6.960555556
540100,540600,5.284166667
540100,542500,0.498055556
445200,441900,11.1675
445200,440100,38.03444444
445200,441300,6.375833333
445200,441400,28.08444444
445200,440500,498.7938889
445200,441500,19.03722222
445200,440300,41.67111111
445200,445100,135.8391667
510400,0,30.57472222
510400,510100,3.785555556
0,0,0.159722222
0,0,0.008611111
0,530100,24.04666667
0,530300,5.721666667
0,530400,1.5625
0,0,37.26138889
0,0,0.958888889
469005,469006,3.526666667
469005,460200,3.302222222
469005,460400,1.093333333
469005,469021,0.174444444
469005,460100,56.35194444
469005,469002,13.02777778
410700,411600,2.265277778
410700,410500,115.4611111
410700,410200,57.50833333
410700,410300,22.24916667
410700,410900,40.62805556
410700,410800,110.7688889
410700,410100,756.8475
410700,410600,52.91166667
360500,361100,3.369722222
360500,360400,4.326944444
360500,360100,17.91916667
360500,360800,28.52416667
360500,360900,61.71166667
360500,361000,4.259722222
360500,360300,8.144166667
360500,360700,7.348888889
320200,310000,289.3011111
320200,320100,219.4080556
320200,320600,184.8302778
320200,321300,10.23333333
320200,320400,1903.951944
320200,320300,6.414166667
320200,321000,53.73222222
320200,330100,6.831388889
320200,321200,327.8113889
320200,320800,17.02416667
320200,330500,3.191111111
320200,320900,75.29555556
320200,320500,3155.8675
320200,320700,2.125
320200,321100,156.4613889
540200,540500,1.146388889
540200,540100,5.65
540200,540300,0.042777778
540200,540400,0.148333333
540200,540600,0.334166667
540200,542500,1.387777778
371100,371300,176.6147222
371100,370700,80.70666667
371100,370600,0.461944444
371100,370200,119.1516667
530100,530900,12.98888889
530100,530700,8.722777778
530100,530500,14.95222222
530100,0,52.81
530100,0,8.685
530100,0,2.768611111
530100,0,28.16361111
530100,530600,61.11166667
530100,530800,22.40111111
530100,530300,310.6991667
530100,0,109.0247222
530100,530400,200.445
530100,0,102.9061111
530100,0,17.57083333
530100,0,1.799166667
659009,653200,0.053888889
0,650100,188.5488889
0,659004,21.16833333
0,0,7.525555556
0,650200,7.075555556
0,0,0.998888889
0,650400,3.922222222
0,650500,7.533055556
0,653100,0.009166667
0,654200,11.71416667
0,0,1.588888889
0,659001,28.38666667
0,652900,0.183611111
0,654300,4.630833333
469026,460200,0.725555556
469026,469007,9.754166667
469026,460400,9.310555556
469026,460100,6.946666667
540300,540500,0.589166667
540300,540100,7.467222222
540300,540200,0.488333333
540300,540400,11.25361111
540300,540600,0.825555556
540300,542500,0.088611111
530600,530700,0.014166667
530600,0,0.5975
530600,0,0.013611111
530600,530100,60.42666667
530600,530300,20.26305556
530600,530400,0.363611111
530600,0,1.311111111
530600,0,0.122777778
140700,141000,37.53444444
140700,141100,120.0686111
140700,140200,6.189166667
140700,140100,821.7305556
140700,140900,21.81194444
140700,140500,7.109444444
140700,140600,5.311944444
140700,140800,12.23361111
140700,140400,38.78666667
140700,140300,36.16444444
140500,141000,16.39583333
140500,141100,2.876666667
140500,140200,0.78
140500,140100,12.79361111
140500,140900,1.472777778
140500,140700,6.829166667
140500,140600,0.028611111
140500,140800,6.706666667
140500,140400,52.955
140500,140300,0.118055556
530800,530900,10.94138889
530800,0,4.913888889
530800,0,0.015833333
530800,530100,26.97138889
530800,530300,0.644722222
530800,530400,11.72
530800,0,6.1925
530800,0,38.90972222
360200,361100,94.56388889
360200,360400,21.53777778
360200,360100,28.61138889
360200,360800,0.583333333
360200,360900,3.385555556
360200,361000,12.11555556
360200,360300,0.009166667
360200,360700,3.401111111
360200,360600,8.097222222
530300,530900,0.393888889
530300,530700,0.748611111
530300,530500,1.964444444
530300,0,8.875555556
530300,0,0.380555556
530300,0,8.432777778
530300,530100,338.0027778
530300,530600,37.96083333
530300,530800,2.061666667
530300,0,8.184166667
530300,530400,14.67333333
530300,0,31.02583333
530300,0,2.945833333
140600,141000,0.819166667
140600,141100,2.671388889
140600,140200,99.94972222
140600,140100,21.13888889
140600,140900,33.835
140600,140700,3.728611111
140600,140800,0.359722222
140600,140400,0.738055556
140600,140300,0.039722222
211300,210200,2.913888889
211300,210100,17.89805556
211300,211100,3.361388889
211300,210800,0.160555556
211300,211400,25.78166667
211300,210700,27.65972222
211300,210900,11.22944444
211300,210300,0.280277778
210500,210600,13.03138889
210500,210200,0.283611111
210500,210400,7.6475
210500,210100,44.89583333
210500,211000,9.580555556
210500,210300,3.450555556
451300,450100,67.56305556
451300,450200,114.2563889
451300,450300,21.8525
451300,450400,0.473055556
451300,451200,19.94416667
451300,450900,10.00833333
451300,451000,1.043611111
451300,450800,34.02583333
330100,310000,213.1338889
330100,361100,5.007777778
330100,331100,31.01805556
330100,331000,131.3372222
330100,330400,2104.146667
330100,330200,453.4927778
330100,330300,58.30111111
330100,330500,1423.437778
330100,330600,2026.926389
330100,330900,17.47444444
330100,320500,107.4661111
330100,330800,101.8422222
330100,330700,777.9858333
220700,220200,3.815555556
220700,220300,17.56694444
220700,0,0.567777778
220700,220800,30.04694444
220700,220600,0.3825
220700,220400,0.850277778
220700,220500,0.8975
220700,220100,89.92083333
540400,540500,2.373888889
540400,540100,16.29666667
540400,540200,0.707222222
540400,540300,3.9725
540400,540600,0.086111111
540400,542500,0.054444444
0,630200,0.1025
0,0,0.037222222
0,0,0.570555556
0,0,2.452222222
0,0,1.284444444
0,630100,1.479722222
0,0,0.115833333
370400,371300,103.3555556
370400,370100,25.7425
370400,370800,128.1830556
370400,371700,0.321944444
370400,370200,1.542777778
450200,450500,1.510833333
450200,450100,56.31277778
450200,451400,0.521666667
450200,451300,118.1613889
450200,450300,75.0225
450200,450400,8.435833333
450200,451200,61.13027778
450200,450900,11.63833333
450200,451000,5.386111111
450200,450800,22.23527778
450200,451100,6.977777778
450200,450700,0.794444444
430200,431300,10.86472222
430200,430600,18.78722222
430200,430700,7.521944444
430200,431200,2.093055556
430200,431100,3.897777778
430200,430300,99.0125
430200,430900,10.44666667
430200,430400,54.25416667
430200,430500,12.16
430200,431000,31.04861111
430200,430100,426.7097222
450300,450500,2.314444444
450300,450100,34.64805556
450300,451400,0.058888889
450300,451300,19.36416667
450300,450200,69.86694444
450300,450400,18.65361111
450300,451200,8.815555556
450300,450900,9.702777778
450300,451000,0.561944444
450300,450800,13.09
450300,451100,38.31138889
441400,441900,19.92166667
441400,440600,3.336388889
441400,440100,57.13944444
441400,441300,12.64805556
441400,445200,56.67166667
441400,440500,1.014444444
441400,441600,5.110277778
441400,440300,56.74361111
441400,445100,1.140555556
450400,441900,5.674166667
450400,440600,5.768888889
450400,450500,0.036111111
450400,450100,29.61611111
450400,451400,0.504444444
450400,451300,6.669444444
450400,450200,11.29
450400,450300,20.45833333
450400,451200,5.981388889
450400,450900,46.17333333
450400,451000,5.180833333
450400,450800,61.08305556
450400,451100,32.85277778
450400,450700,6.569722222
0,530900,3.232777778
0,530700,5.536388889
0,530500,8.682222222
0,0,42.11083333
0,0,2.476388889
0,530100,128.0422222
0,530600,0.622777778
0,530300,9.001666667
0,530400,9.986666667
0,0,3.108611111
610800,610400,4.221944444
610800,611000,0.801388889
610800,610900,0.414166667
610800,610300,0.808611111
610800,610600,42.24138889
610800,610700,0.802222222
610800,610500,3.005833333
610800,610100,17.20527778
610800,610200,2.162222222
620600,0,1.135
620600,620100,24.8375
620600,620200,2.580833333
620600,620500,1.233611111
620600,621100,2.146111111
620600,620800,1.263333333
620600,621000,0.030277778
620600,620700,14.08722222
620600,620400,6.336666667
620600,620900,7.355277778
620600,620300,23.03111111
620600,621200,0.184444444
420100,429004,79.82
420100,420300,11.2
420100,421200,145.3097222
420100,429006,34.69305556
420100,420900,796.7061111
420100,420500,30.48305556
420100,0,10.25444444
420100,429005,21.42555556
420100,429021,0.44
420100,421000,96.44583333
420100,420800,57.83083333
420100,420600,41.41388889
420100,420700,188.8722222
420100,421300,51.02527778
420100,421100,550.4122222
420100,420200,110.6225
520500,520200,73.61055556
520500,520400,40.15111111
520500,520100,196.4652778
520500,520300,59.81722222
520500,520600,5.694444444
520500,0,4.901388889
520500,0,15.99527778
520500,0,8.349722222
431100,441900,16.56944444
431100,431300,5.505277778
431100,430700,1.168888889
431100,431200,5.633333333
431100,0,0.264722222
431100,430900,0.544444444
431100,430400,49.52888889
431100,430500,54.68777778
431100,431000,42.69638889
431100,430100,29.0125
610700,610400,10.50416667
610700,611000,1.012777778
610700,610900,18.61166667
610700,610300,16.37666667
610700,610600,1.215833333
610700,610800,1.799166667
610700,610500,5.7175
610700,610100,47.65027778
610700,610200,0.726666667
440500,440100,10.33111111
440500,445200,396.2997222
440500,441400,2.028611111
440500,440300,6.720555556
440500,445100,245.2625
441500,441900,14.13527778
441500,440100,33.30916667
441500,441300,60.06222222
441500,445200,101.5738889
441500,440500,2.975
441500,440300,143.8319444
440700,441900,285.2158333
440700,442000,1076.186944
440700,440600,1730.219722
440700,440100,988.0208333
440700,441300,38.03055556
440700,440300,222.1875
440700,440800,47.86777778
440700,0,0.785
440700,440400,332.5663889
440700,441200,81.54555556
440700,440900,57.80361111
440700,441700,85.61111111
440700,0,0.043888889
341700,310000,1.8825
341700,340100,36.17833333
341700,340800,82.45527778
341700,341800,1.510555556
341700,340200,25.16555556
341700,340700,44.80916667
341700,341000,16.71111111
210100,210600,18.30472222
210100,210200,24.00972222
210100,210400,152.0730556
210100,211300,18.3025
210100,210500,51.43111111
210100,211100,43.01444444
210100,210800,35.2625
210100,211400,23.77777778
210100,211000,93.89861111
210100,211200,141.4191667
210100,210700,63.84833333
210100,210900,49.77194444
210100,210300,86.68361111
130900,130600,293.0622222
130900,110000,80.6
130900,130200,118.0572222
130900,120000,482.8572222
130900,131000,268.96
130900,130700,7.124722222
130900,130800,5.064166667
130900,130100,98.59
130900,130300,42.56083333
130900,131100,222.0066667
130900,130500,47.18194444
130900,130400,47.03694444
451200,450100,70.96722222
451200,451300,14.11722222
451200,450200,49.23527778
451200,450300,7.673888889
451200,450900,1.912777778
451200,451000,22.91083333
451200,450800,3.187777778
441600,441900,75.20722222
441600,440100,112.5916667
441600,441300,209.1191667
441600,441400,75.82861111
441600,440300,149.9447222
350500,350400,35.2825
350500,350700,12.34333333
350500,350200,689.3166667
350500,350900,11.25
350500,350600,85.36083333
350500,350100,85.31416667
350500,350300,108.1455556
350500,350800,19.00416667
370900,371300,90.58861111
370900,371400,23.35166667
370900,370400,1.498888889
370900,370100,608.4216667
370900,370800,141.4175
370900,370300,33.70361111
370900,370700,6.882777778
370900,371500,46.34111111
370900,371700,38.03888889
370900,370200,7.593611111
321200,310000,10.2575
321200,320100,94.52166667
321200,320600,309.5405556
321200,321300,3.584166667
321200,320400,111.4819444
321200,320300,0.693611111
321200,321000,396.7083333
321200,320200,372.4033333
321200,320800,21.13638889
321200,320900,346.5755556
321200,320500,275.6327778
321200,320700,0.868333333
321200,321100,45.10972222
510500,511000,84.44333333
510500,511500,174.3222222
510500,510100,103.9261111
510500,510300,84.97888889
510500,500000,95.35222222
410300,411200,86.12888889
410300,411300,22.36777778
410300,411600,0.365555556
410300,410400,66.74694444
410300,410200,0.694722222
410300,410700,4.669166667
410300,419001,44.51333333
410300,410800,61.005
410300,411000,0.495555556
410300,410100,207.2527778
370100,370500,47.85611111
370100,371300,96.76722222
370100,371400,726.9730556
370100,371100,1.548333333
370100,370400,29.11944444
370100,370900,537.1758333
370100,370800,139.4241667
370100,370300,189.7777778
370100,371600,157.9483333
370100,370700,103.5516667
370100,370600,23.28805556
370100,371500,167.8836111
370100,371700,92.79305556
370100,370200,46.55777778
370800,371300,88.36777778
370800,370400,125.8952778
370800,370900,123.9713889
370800,370100,127.3305556
370800,370700,6.234166667
370800,371500,29.50472222
370800,371700,219.5580556
370800,370200,21.02055556
419001,410300,39.96472222
419001,410800,38.09527778
419001,410100,6.638611111
630200,0,0.235277778
630200,0,1.644722222
630200,0,5.501111111
630200,0,5.816666667
630200,0,0.297222222
630200,630100,121.3902778
630200,0,6.278611111
0,0,0.036666667
0,630200,1.209722222
0,0,0.933888889
0,0,1.805
0,0,0.015555556
0,630100,9.889722222
0,0,0.082777778
0,0,1.726388889
0,630200,3.158333333
0,0,1.344166667
0,0,17.33638889
0,0,1.71
0,630100,20.11194444
0,0,1.308333333
460100,469006,20.82194444
460100,460200,37.77222222
460100,469007,10.54194444
460100,469024,20.95777778
460100,469027,13.10111111
460100,469001,4.581388889
460100,469029,2.882777778
460100,460400,41.16138889
460100,469021,38.82388889
460100,469022,14.74305556
460100,469005,69.56027778
460100,469026,7.77
460100,469023,117.9483333
460100,469030,8.401666667
460100,469002,34.76944444
460100,469025,3.764166667
460100,469028,12.75333333
0,0,1.403333333
0,630200,1.983055556
0,0,0.9175
0,0,7.54
0,0,1.150277778
0,630100,13.44583333
0,0,0.075833333
370300,370500,60.91277778
370300,371300,44.23666667
370300,371400,7.360277778
370300,370900,30.75805556
370300,370100,186.2186111
370300,370800,0.473333333
370300,371600,208.8902778
370300,370700,168.5433333
370300,370600,0.713888889
370300,370200,37.38
340600,341600,35.61638889
340600,340100,15.69777778
340600,341300,151.7438889
340600,340300,13.09861111
340400,341600,42.63916667
340400,341500,45.95083333
340400,340100,243.2636111
340400,341300,3.201388889
340400,341700,0.550277778
340400,341100,27.54861111
340400,340200,1.842777778
340400,340300,41.29277778
340400,341200,77.39888889
320800,320100,148.7194444
320800,320600,7.334166667
320800,321300,249.3094444
320800,320400,12.95361111
320800,320300,56.42666667
320800,321000,104.1622222
320800,320200,20.74361111
320800,321200,5.637777778
320800,320900,95.27305556
320800,320500,62.37333333
320800,320700,83.76833333
320800,321100,4.113055556
440300,441900,11633.49333
440300,442000,343.5408333
440300,440600,517.6877778
440300,440100,2188.501389
440300,441300,4235.596667
440300,445200,43.085
440300,441400,63.29055556
440300,440500,6.728888889
440300,441500,62.00388889
440300,440700,110.1386111
440300,441600,79.41888889
440300,441800,1.168055556
440300,440800,11.455
440300,0,1.061388889
440300,440400,157.9511111
440300,441200,41.51722222
440300,440900,29.44527778
440300,440200,1.044722222
440300,0,3.3175
441800,441900,191.8477778
441800,442000,13.02333333
441800,440600,283.2772222
441800,440100,1093.562778
441800,431100,6.6675
441800,440300,67.30694444
441800,441200,4.208888889
441800,440200,113.7008333
330300,331100,62.97583333
330300,331000,176.9122222
330300,330400,14.33972222
330300,330200,37.73361111
330300,330100,45.27861111
330300,330500,6.749444444
330300,330600,17.61055556
330300,330900,3.636944444
330300,330800,8.713055556
330300,330700,47.24
610500,610400,76.21916667
610500,611000,10.56027778
610500,610900,5.743611111
610500,610300,11.3175
610500,610600,18.22305556
610500,610800,3.843888889
610500,610700,8.8025
610500,610100,641.0633333
610500,610200,27.64611111
330500,310000,79.62472222
330500,331100,2.468055556
330500,331000,14.75472222
330500,330400,365.9866667
330500,330200,46.10583333
330500,341800,5.011388889
330500,330100,1424.794722
330500,330300,14.65722222
330500,330600,46.96361111
330500,330900,2.88
330500,320500,137.47
330500,330800,9.676388889
330500,330700,35.49388889
430300,431300,61.77305556
430300,430600,17.9325
430300,430700,9.365
430300,431200,7.231388889
430300,430200,116.9844444
430300,431100,8.611944444
430300,430900,16.79333333
430300,430400,49.64
430300,430500,33.70888889
430300,431000,8.926388889
430300,430100,788.8266667
0,430700,12.91722222
0,430800,27.27833333
0,431200,48.03833333
0,430500,1.082777778
0,430100,18.1
440800,441900,10.04555556
440800,440600,12.82527778
440800,440100,57.30861111
440800,440300,12.11916667
440800,440900,181.4019444
341100,310000,31.13333333
341100,341600,40.48944444
341100,341500,19.50833333
341100,320100,574.8961111
341100,340100,316.8177778
341100,330200,2.016666667
341100,340800,0.1625
341100,341300,50.60861111
341100,320400,5.666666667
341100,320200,10.07083333
341100,330100,8.491666667
341100,341700,0.184444444
341100,340600,2.9075
341100,340400,36.48888889
341100,340200,17.82527778
341100,320500,37.75638889
341100,340300,142.3397222
341100,341200,36.56055556
341100,340500,30.17388889
371600,370500,143.265
371600,371300,13.3725
371600,371400,64.84722222
371600,370900,0.272777778
371600,370100,149.1813889
371600,370300,194.8127778
371600,370700,86.87388889
371600,370200,25.09944444
411100,411600,61.95638889
411100,410400,47.18777778
411100,410300,0.115
411100,411000,62.71277778
411100,410100,72.93166667
411100,411700,72.30333333
350600,350400,8.461388889
350600,350700,3.448611111
350600,350200,760.7955556
350600,350900,3.934722222
350600,350500,94.26638889
350600,350100,19.63194444
350600,350300,10.97194444
350600,350800,39.85638889
370700,370500,113.9336111
370700,371300,113.01
370700,371000,0.533611111
370700,371400,5.494444444
370700,371100,80.33555556
370700,370900,12.22166667
370700,370100,94.43583333
370700,370800,8.337222222
370700,370300,151.9825
370700,371600,82.36055556
370700,370600,96.54277778
370700,371500,0.394444444
370700,371700,1.839444444
370700,370200,613.8705556
429005,429004,19.99916667
429005,429006,3.981388889
429005,420900,0.313333333
429005,420500,2.919722222
429005,420100,31.76388889
429005,421000,48.39861111
429005,420800,13.41333333
445100,440100,1.268055556
445100,445200,99.96861111
445100,441400,1.656388889
445100,440500,242.4183333
469023,460200,3.722777778
469023,469007,0.0575
469023,469024,12.62333333
469023,460400,14.69944444
469023,469021,4.496388889
469023,469022,3.22
469023,469005,0.773055556
469023,460100,131.2763889
469023,469002,0.103888889
0,441900,0.648611111
0,442000,2.084444444
0,440600,1.102777778
0,440100,1.771388889
0,441300,0.007222222
0,440700,0.561666667
0,440300,0.637222222
0,440400,27.00777778
0,0,0.007222222
410900,410500,88.33972222
410900,410700,27.44972222
410900,410100,37.85333333
410900,410600,19.6175
370600,371000,117.9855556
370600,370100,16.39916667
370600,370700,61.61611111
370600,370200,178.2208333
410800,410200,0.156666667
410800,410700,99.02444444
410800,410300,63.97361111
410800,419001,45.555
410800,410100,184.6097222
231000,230900,2.228055556
231000,230700,0.032222222
231000,230800,1.389722222
231000,230500,0.682777778
231000,230100,10.61111111
231000,230600,0.380833333
231000,231200,0.714166667
231000,230300,9.112777778
231000,230400,0.004444444
231000,231100,0.028611111
231000,230200,0.289444444
450900,450500,25.67055556
450900,450100,70.05944444
450900,451400,2.744444444
450900,451300,7.212222222
450900,450200,11.69361111
450900,450300,8.731388889
450900,450400,29.94361111
450900,451200,3.360555556
450900,451000,5.865277778
450900,450800,78.38916667
450900,451100,1.046388889
450900,450700,37.92277778
450900,450600,1.421944444
0,0,0.2725
0,630200,0.058333333
0,0,0.015
0,0,0.1725
0,0,2.8725
0,630100,0.975277778
0,0,0.016111111
530400,530900,4.889166667
530400,530700,0.079166667
530400,0,4.825555556
530400,0,0.016666667
530400,0,3.985
530400,530100,214.3761111
530400,530600,1.723055556
530400,530800,23.48611111
530400,530300,13.5525
530400,0,9.239722222
