transport,traffic,roads,railway,poi,places,landuse,building,city_code,city,longitude,latitude
348.0,59.0,8576.0,252.0,68.0,299.0,426.0,10023.0,320400,常州市,119.6365424,31.62492091
35.0,24.0,5886.0,216.0,166.0,118.0,297.0,4071.0,320800,淮安市,118.9648612,33.35176089
12.0,27.0,5072.0,48.0,13.0,50.0,112.0,1109.0,320700,连云港市,119.1397466,34.53595327
1610.0,232.0,19137.0,1725.0,1275.0,226.0,1730.0,10926.0,320100,南京市,118.8427656,31.92759114
3842.0,262.0,22996.0,153.0,1119.0,647.0,4525.0,40235.0,320600,南通市,121.0443682,32.18304405
293.0,146.0,31087.0,391.0,785.0,203.0,2681.0,22845.0,320500,苏州市,120.6558596,31.38349196
5.0,22.0,4933.0,255.0,77.0,98.0,281.0,2685.0,321300,宿迁市,118.5201908,33.78423854
5.0,73.0,17834.0,133.0,127.0,114.0,1525.0,17283.0,321200,泰州市,120.0563571,32.57097365
147.0,122.0,18016.0,305.0,387.0,73.0,926.0,16188.0,320200,无锡市,120.0756925,31.52400065
66.0,42.0,5639.0,277.0,178.0,52.0,324.0,785.0,320300,徐州市,117.5174133,34.35531783
51.0,52.0,9912.0,106.0,16.0,89.0,468.0,5765.0,320900,盐城市,120.1948612,33.51415001
41.0,40.0,14632.0,55.0,75.0,96.0,1608.0,22299.0,321000,扬州市,119.474472,32.73729539
122.0,28.0,6455.0,701.0,421.0,75.0,458.0,19161.0,321100,镇江市,119.4529224,32.01570779
26.0,28.0,2032.0,241.0,143.0,416.0,82.0,31.0,361000,抚州市,116.4341292,27.51015051
129.0,32.0,7075.0,410.0,66.0,546.0,301.0,669.0,360700,赣州市,115.2730355,25.7088547
39.0,10.0,2533.0,115.0,155.0,438.0,66.0,99.0,360800,吉安市,114.8246394,26.97340935
20.0,11.0,1133.0,121.0,34.0,141.0,21.0,70.0,360200,景德镇市,117.2699557,29.30728248
43.0,43.0,4148.0,372.0,424.0,444.0,14640.0,436.0,360400,九江市,115.4517472,29.32196637
2381.0,119.0,12907.0,1236.0,1550.0,4377.0,4494.0,12220.0,360100,南昌市,116.0185878,28.64979404
12.0,1.0,699.0,63.0,53.0,65.0,12.0,37.0,360300,萍乡市,113.9027421,27.51265333
34.0,79.0,6706.0,393.0,307.0,1999.0,126.0,1879.0,361100,上饶市,117.4721679,28.77294759
10.0,1.0,655.0,50.0,10.0,31.0,70.0,36.0,360500,新余市,114.852229,27.84531515
32.0,15.0,3040.0,78.0,123.0,481.0,2422.0,70.0,360900,宜春市,114.9725719,28.30613949
22.0,5.0,863.0,137.0,63.0,133.0,17.0,17.0,360600,鹰潭市,117.1074392,28.22465069
10.0,2.0,1650.0,194.0,4.0,131.0,46.0,253.0,210300,鞍山市,123.0126017,40.71323795
27.0,1.0,1098.0,178.0,24.0,214.0,72.0,41.0,210500,本溪市,124.56838,41.22883231
34.0,3.0,1580.0,119.0,29.0,179.0,42.0,75.0,211300,朝阳市,120.0144171,41.51088259
261.0,93.0,10907.0,1203.0,492.0,667.0,786.0,20441.0,210200,大连市,122.1919051,39.58477196
42.0,12.0,2870.0,289.0,47.0,174.0,145.0,470.0,210600,丹东市,124.3973917,40.54000529
12.0,4.0,1349.0,77.0,52.0,206.0,6.0,122.0,210400,抚顺市,124.6558999,41.83380977
12.0,19.0,1156.0,140.0,32.0,150.0,58.0,153.0,210900,阜新市,121.9551668,42.27925639
26.0,12.0,1920.0,274.0,73.0,177.0,183.0,201.0,211400,葫芦岛市,120.2048675,40.61720784
28.0,4.0,1518.0,159.0,114.0,135.0,227.0,146.0,210700,锦州市,121.612428,41.45877975
10.0,7.0,1172.0,92.0,14.0,66.0,41.0,225.0,211000,辽阳市,123.2457009,41.18178354
5.0,4.0,1116.0,46.0,16.0,44.0,322.0,186.0,211100,盘锦市,121.9940316,41.06596229
168.0,29.0,8678.0,905.0,498.0,217.0,258.0,2298.0,210100,沈阳市,123.1376608,42.09432213
16.0,7.0,1395.0,109.0,22.0,166.0,80.0,173.0,211200,铁岭市,124.1706602,42.64387946
7.0,5.0,1276.0,47.0,15.0,94.0,26.0,46.0,210800,营口市,122.4511902,40.38894659
15.0,68.0,4821.0,604.0,350.0,54.0,815.0,1836.0,152900,阿拉善盟,102.4489644,40.49706802
33.0,19.0,5012.0,504.0,102.0,76.0,363.0,496.0,150800,巴彦淖尔市,107.5697088,41.44571973
38.0,26.0,7771.0,769.0,84.0,111.0,541.0,2498.0,150200,包头市,110.2604084,41.54929817
64.0,11.0,3764.0,444.0,101.0,398.0,358.0,414.0,150400,赤峰市,118.8709506,43.22042011
113.0,39.0,8665.0,1538.0,172.0,114.0,881.0,1500.0,150600,鄂尔多斯市,108.6284617,39.41184161
36.0,27.0,6886.0,370.0,373.0,117.0,344.0,1475.0,150100,呼和浩特市,111.4979894,40.59109042
110.0,23.0,7303.0,661.0,291.0,259.0,650.0,4148.0,150700,呼伦贝尔市,121.196017,49.66148768
49.0,7.0,3576.0,220.0,26.0,124.0,135.0,141.0,150500,通辽市,121.5699327,43.81587159
9.0,80.0,2487.0,399.0,134.0,17.0,624.0,1833.0,150300,乌海市,106.8697033,39.42534191
42.0,17.0,9096.0,637.0,375.0,286.0,467.0,1889.0,150900,乌兰察布市,112.4430445,41.68253941
50.0,24.0,3907.0,515.0,228.0,142.0,355.0,2005.0,152500,锡林郭勒盟,115.4835227,44.1929266
32.0,4.0,1487.0,147.0,52.0,116.0,100.0,98.0,152200,兴安盟,121.3364372,46.22525709
10.0,31.0,1928.0,147.0,46.0,146.0,218.0,77.0,640400,固原市,106.180721,35.91474713
8.0,18.0,1034.0,103.0,56.0,27.0,163.0,1716.0,640200,石嘴山市,106.5124476,39.00628937
19.0,18.0,3989.0,243.0,607.0,88.0,149.0,4227.0,640300,吴忠市,106.527135,37.46237905
32.0,28.0,3565.0,296.0,204.0,31.0,152.0,3913.0,640100,银川市,106.343573,38.28572327
15.0,11.0,1273.0,274.0,72.0,62.0,52.0,271.0,640500,中卫市,105.5013166,37.01284548
1e-06,2.0,1677.0,1e-06,68.0,141.0,265.0,1757.0,632600,果洛藏族自治州,99.42016633,34.11641147
11.0,5.0,1403.0,199.0,56.0,78.0,474.0,322.0,632200,海北藏族自治州,100.3035137,37.75825597
13.0,35.0,2947.0,196.0,21.0,313.0,425.0,223.0,630200,海东市,102.3435064,36.33208032
1.0,7.0,1653.0,1e-06,59.0,204.0,335.0,896.0,632500,海南藏族自治州,100.2567706,35.90029003
54.0,12.0,3931.0,1135.0,396.0,143.0,532.0,6255.0,632800,海西蒙古族藏族自治州,94.53120673,36.71257669
2.0,5.0,1183.0,1e-06,43.0,166.0,315.0,165.0,632300,黄南藏族自治州,101.6291753,35.02222884
74.0,19.0,2618.0,243.0,102.0,58.0,299.0,363.0,630100,西宁市,101.4368998,36.82579654
2.0,3.0,4146.0,308.0,198.0,371.0,753.0,1062.0,632700,玉树藏族自治州,94.32138256,34.21110429
5.0,15.0,2943.0,77.0,2.0,76.0,243.0,267.0,371600,滨州市,117.8411749,37.53939145
9.0,2.0,2804.0,207.0,6.0,58.0,199.0,108.0,371400,德州市,116.6472134,37.24829922
3.0,19.0,3219.0,59.0,35.0,40.0,243.0,1093.0,370500,东营市,118.6350224,37.63988761
22.0,105.0,5917.0,133.0,208.0,274.0,764.0,2341.0,371700,菏泽市,115.6927151,35.15104507
760.0,74.0,9173.0,750.0,345.0,214.0,1125.0,1823.0,370100,济南市,117.2154615,36.63697278
122.0,29.0,5031.0,408.0,71.0,397.0,964.0,172.0,370800,济宁市,116.7355628,35.36937488
4.0,4.0,2054.0,100.0,13.0,37.0,125.0,136.0,371500,聊城市,115.88137,36.45840727
91.0,306.0,25680.0,925.0,184.0,1718.0,4246.0,4612.0,371300,临沂市,118.280571,35.30939882
223.0,126.0,16263.0,385.0,744.0,242.0,1932.0,3022.0,370200,青岛市,120.1461911,36.44715886
4.0,35.0,2690.0,415.0,21.0,58.0,364.0,3596.0,371100,日照市,119.1412102,35.57786064
219.0,81.0,4813.0,379.0,293.0,142.0,1467.0,852.0,370900,泰安市,117.0251512,36.00172708
309.0,80.0,5873.0,176.0,139.0,142.0,484.0,13753.0,371000,威海市,121.9956902,37.11742886
139.0,161.0,10628.0,494.0,143.0,449.0,4651.0,1512.0,370700,潍坊市,119.0725905,36.55151791
23.0,79.0,6879.0,550.0,80.0,171.0,333.0,400.0,370600,烟台市,120.7998224,37.24464008
78.0,149.0,7006.0,215.0,74.0,1811.0,942.0,696.0,370400,枣庄市,117.3928067,34.91610433
19.0,26.0,3193.0,395.0,46.0,82.0,183.0,206.0,370300,淄博市,118.0532572,36.60786112
47.0,38.0,4883.0,468.0,861.0,490.0,325.0,187.0,140200,大同市,113.7192757,39.90042929
14.0,25.0,3838.0,358.0,19.0,317.0,349.0,50.0,140500,晋城市,112.706737,35.61051272
47.0,54.0,6007.0,950.0,173.0,530.0,543.0,86.0,140700,晋中市,112.9621265,37.32670067
35.0,30.0,5610.0,604.0,18.0,542.0,450.0,90.0,141000,临汾市,111.3766745,36.22673115
44.0,23.0,6472.0,1119.0,36.0,326.0,580.0,139.0,141100,吕梁市,111.2626578,37.67870361
17.0,18.0,2793.0,302.0,884.0,889.0,322.0,37.0,140600,朔州市,112.641554,39.61686303
39.0,36.0,4736.0,777.0,189.0,222.0,223.0,609.0,140100,太原市,112.3154802,37.95911563
64.0,47.0,6887.0,1042.0,1041.0,957.0,702.0,127.0,140900,忻州市,112.4086805,38.88214197
6.0,1.0,1782.0,310.0,20.0,197.0,179.0,39.0,140300,阳泉市,113.499385,38.06316904
36.0,24.0,4282.0,243.0,58.0,323.0,367.0,313.0,140800,运城市,111.0659043,35.18753039
37.0,42.0,6221.0,563.0,252.0,787.0,555.0,177.0,140400,长治市,112.915697,36.47603248
36.0,14.0,3690.0,1041.0,2.0,115.0,92.0,61.0,610900,安康市,108.9262447,32.75748098
128.0,15.0,5848.0,1129.0,120.0,437.0,957.0,198.0,610300,宝鸡市,107.2008116,34.37893087
53.0,24.0,5595.0,1048.0,97.0,260.0,300.0,193.0,610700,汉中市,107.1030498,33.09051251
24.0,14.0,3439.0,546.0,5.0,71.0,99.0,21.0,611000,商洛市,109.9010118,33.64788831
23.0,6.0,1886.0,228.0,11.0,73.0,277.0,12.0,610200,铜川市,109.0331555,35.1960268
83.0,11.0,3636.0,929.0,48.0,255.0,303.0,334.0,610500,渭南市,109.8513244,34.94933878
624.0,126.0,19104.0,1100.0,915.0,459.0,2020.0,7930.0,610100,西安市,108.7916033,34.10705846
31.0,33.0,5594.0,322.0,50.0,167.0,433.0,286.0,610400,咸阳市,108.3901729,34.7849521
27.0,35.0,7482.0,829.0,84.0,452.0,600.0,202.0,610600,延安市,109.3153279,36.43705706
53.0,184.0,9161.0,1274.0,1274.0,358.0,864.0,651.0,610800,榆林市,109.5659762,38.03854295
1886.0,645.0,68883.0,2910.0,4996.0,229.0,6394.0,30957.0,310000,上海市,121.4841515,31.21193692
37.0,43.0,5736.0,14.0,314.0,796.0,3168.0,1741.0,513200,阿坝藏族羌族自治州,102.6092624,32.40023992
4.0,5.0,1458.0,71.0,9.0,173.0,21.0,14.0,511900,巴中市,107.0374744,32.01714449
476.0,227.0,26151.0,1525.0,1241.0,431.0,2286.0,9823.0,510100,成都市,103.9295936,30.65358578
31.0,34.0,4644.0,1303.0,45.0,629.0,6689.0,1761.0,511700,达州市,107.6448077,31.36629677
10.0,13.0,2114.0,268.0,8.0,255.0,112.0,48.0,510600,德阳市,104.4348345,31.13004513
21.0,21.0,5496.0,1e-06,550.0,1022.0,1503.0,682.0,513300,甘孜藏族自治州,99.99732028,30.94882592
9.0,37.0,2241.0,172.0,17.0,119.0,4705.0,94.0,511600,广安市,106.6634436,30.42638264
16.0,43.0,2947.0,738.0,20.0,409.0,151.0,385.0,510800,广元市,105.7823428,32.26219267
71.0,29.0,2385.0,108.0,81.0,316.0,122.0,146.0,511100,乐山市,103.5694769,29.21582511
89.0,85.0,3781.0,414.0,94.0,719.0,656.0,653.0,513400,凉山彝族自治州,102.0797068,27.88574294
11.0,36.0,2745.0,179.0,9.0,269.0,222.0,74.0,510500,泸州市,105.6662201,28.43989127
14.0,29.0,3211.0,35.0,11.0,252.0,25.0,396.0,511400,眉山市,103.7521057,29.92686826
27.0,39.0,4406.0,327.0,143.0,706.0,1440.0,443.0,510700,绵阳市,104.7029473,31.84913094
13.0,37.0,3269.0,241.0,16.0,221.0,1422.0,124.0,511300,南充市,106.2037329,31.19573387
9.0,10.0,1156.0,95.0,1.0,67.0,62.0,33.0,511000,内江市,104.9111008,29.64070434
26.0,48.0,3272.0,403.0,18.0,55.0,76.0,680.0,510400,攀枝花市,101.729351,26.80726962
22.0,18.0,2398.0,186.0,77.0,341.0,294.0,136.0,510900,遂宁市,105.4717433,30.63173886
6.0,22.0,2957.0,24.0,23.0,370.0,239.0,1406.0,511800,雅安市,102.6626826,29.91315483
25.0,24.0,3369.0,318.0,135.0,799.0,359.0,315.0,511500,宜宾市,104.6352507,28.57370624
2.0,15.0,1388.0,60.0,18.0,116.0,20.0,1063.0,512000,资阳市,105.1155222,30.10047257
17.0,27.0,1881.0,80.0,64.0,182.0,1008.0,935.0,510300,自贡市,104.6828319,29.28680007
2.0,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,710000,台湾省,120.9613219,23.74164595
232.0,250.0,30704.0,2207.0,514.0,65.0,2166.0,30221.0,120000,天津市,117.341577,39.28377537
2.0,6.0,2355.0,1e-06,92.0,338.0,321.0,2837.0,542500,阿里地区,82.5576254,33.03023451
6.0,10.0,2825.0,1e-06,102.0,566.0,850.0,926.0,540300,昌都市,97.03866125,30.77485008
16.0,41.0,3682.0,484.0,184.0,248.0,637.0,3731.0,540100,拉萨市,91.08983076,30.03732204
1.0,6.0,1850.0,32.0,59.0,457.0,1194.0,3158.0,540400,林芝市,95.24222626,29.19477783
15.0,5.0,2541.0,354.0,80.0,503.0,734.0,1097.0,540600,那曲市,89.25764323,32.7364181
10.0,14.0,6381.0,215.0,143.0,950.0,1489.0,4320.0,540200,日喀则市,86.48508281,29.49119206
1.0,9.0,3006.0,24.0,41.0,289.0,1467.0,3709.0,540500,山南市,92.26829765,28.30053635
7137.0,1083.0,69819.0,1609.0,11977.0,1530.0,8814.0,40325.0,810000,香港特别行政区,114.1340515,22.37585917
7.0,34.0,3227.0,230.0,73.0,183.0,142.0,206.0,652900,阿克苏地区,81.54861239,40.96246873
1e-06,1e-06,226.0,1e-06,4.0,52.0,13.0,1e-06,659002,阿拉尔市,81.31426652,40.59961007
2.0,40.0,3420.0,47.0,176.0,152.0,283.0,392.0,654300,阿勒泰地区,88.40471742,46.90696484
44.0,26.0,4707.0,1149.0,237.0,208.0,406.0,1991.0,652800,巴音郭楞蒙古自治州,87.46599626,39.49118948
1.0,1.0,302.0,44.0,9.0,7.0,17.0,38.0,659005,北屯市,87.9533151,47.24409572
5.0,4.0,829.0,202.0,49.0,27.0,75.0,312.0,652700,博尔塔拉蒙古自治州,82.10450617,44.72849642
7.0,23.0,3673.0,205.0,163.0,55.0,141.0,317.0,652300,昌吉回族自治州,88.63469305,44.34537993
25.0,38.0,2261.0,678.0,165.0,31.0,300.0,1273.0,650500,哈密市,93.51478478,43.03902053
4.0,8.0,3107.0,106.0,107.0,153.0,284.0,369.0,653200,和田地区,80.92034052,37.07196936
2.0,1e-06,145.0,8.0,8.0,3.0,1.0,14.0,659010,胡杨河市,84.78410368,44.84121023
20.0,22.0,7435.0,179.0,174.0,235.0,297.0,1592.0,653100,喀什地区,77.18565366,38.12784647
1e-06,1.0,75.0,18.0,2.0,6.0,3.0,6.0,659008,可克达拉市,80.68478349,43.91619011
1.0,17.0,1399.0,199.0,89.0,14.0,167.0,2594.0,650200,克拉玛依市,85.20177411,45.49257577
7.0,4.0,1813.0,63.0,72.0,93.0,91.0,353.0,653000,克孜勒苏柯尔克孜自治州,75.94469535,39.65549562
1e-06,1e-06,111.0,7.0,1.0,7.0,8.0,13.0,659009,昆玉市,79.02057264,37.47438194
4.0,1.0,488.0,7.0,43.0,1.0,66.0,162.0,659001,石河子市,86.03558277,44.30553786
1e-06,2.0,129.0,1.0,4.0,2.0,51.0,18.0,659007,双河市,82.35995107,44.87414296
4.0,27.0,4059.0,281.0,152.0,63.0,391.0,903.0,654200,塔城地区,84.79133863,45.64115399
2.0,1e-06,104.0,1e-06,11.0,4.0,1e-06,1e-06,659006,铁门关市,85.63722958,41.79844611
1e-06,1e-06,183.0,1e-06,1.0,25.0,1.0,1.0,659003,图木舒克市,79.16129407,39.86972663
24.0,38.0,1949.0,561.0,133.0,37.0,147.0,968.0,650400,吐鲁番市,89.82962783,42.38781724
274.0,28.0,7186.0,1135.0,236.0,43.0,697.0,2501.0,650100,乌鲁木齐市,87.78095236,43.73150711
1e-06,1.0,104.0,1e-06,5.0,1.0,3.0,3.0,659004,五家渠市,87.55452236,44.36074215
14.0,10.0,4323.0,450.0,88.0,74.0,335.0,1058.0,654000,伊犁哈萨克自治州,82.12384007,43.44638579
20.0,33.0,2166.0,7.0,91.0,135.0,168.0,58.0,530500,保山市,98.97171094,24.97631107
59.0,81.0,3287.0,714.0,80.0,251.0,190.0,489.0,532300,楚雄彝族自治州,101.5680903,25.35205656
94.0,108.0,8493.0,404.0,608.0,458.0,489.0,225.0,532900,大理白族自治州,100.0391885,25.72801376
17.0,15.0,3568.0,1e-06,118.0,96.0,167.0,201.0,533100,德宏傣族景颇族自治州,98.0849017,24.55904175
41.0,22.0,1917.0,1e-06,435.0,162.0,168.0,125.0,533400,迪庆藏族自治州,99.43991782,27.95674408
108.0,67.0,5039.0,458.0,217.0,495.0,1118.0,108.0,532500,红河哈尼族彝族自治州,103.0350178,23.43992745
537.0,177.0,12107.0,1566.0,829.0,481.0,913.0,1794.0,530100,昆明市,102.8727812,25.38683915
112.0,34.0,3079.0,42.0,385.0,195.0,221.0,285.0,530700,丽江市,100.523957,26.94064927
16.0,48.0,2337.0,1e-06,48.0,151.0,213.0,75.0,530900,临沧市,99.67293182,23.93912954
11.0,2.0,721.0,1e-06,42.0,148.0,169.0,10.0,533300,怒江傈僳族自治州,98.86955743,26.95909062
21.0,49.0,2849.0,1e-06,143.0,160.0,368.0,439.0,530800,普洱市,100.7202111,23.18638245
39.0,159.0,5137.0,766.0,131.0,384.0,1317.0,383.0,530300,曲靖市,103.9377706,25.7037554
17.0,47.0,3086.0,194.0,40.0,1018.0,580.0,86.0,532600,文山壮族苗族自治州,104.7136043,23.68968811
21.0,51.0,3069.0,1e-06,176.0,241.0,212.0,215.0,532800,西双版纳傣族自治州,100.9428653,21.93173858
27.0,86.0,2814.0,201.0,97.0,321.0,300.0,468.0,530400,玉溪市,102.2020078,24.13966474
31.0,57.0,3171.0,246.0,38.0,204.0,655.0,344.0,530600,昭通市,104.0020299,27.65344012
801.0,302.0,27676.0,1048.0,3666.0,946.0,3578.0,16445.0,330100,杭州市,119.4708146,29.89986219
77.0,34.0,5434.0,150.0,76.0,87.0,228.0,2363.0,330500,湖州市,119.8687764,30.74481198
15.0,25.0,7863.0,9.0,58.0,111.0,172.0,1537.0,330400,嘉兴市,120.7790269,30.62192563
90.0,100.0,11211.0,159.0,241.0,369.0,467.0,1731.0,330700,金华市,119.9522159,29.11710724
10.0,40.0,7176.0,367.0,104.0,706.0,392.0,867.0,331100,丽水市,119.5120275,28.19927708
169.0,88.0,17391.0,210.0,345.0,261.0,1316.0,3433.0,330200,宁波市,121.4789837,29.73047805
25.0,241.0,13126.0,102.0,256.0,2294.0,3311.0,16066.0,330800,衢州市,118.6745398,28.93436702
30.0,52.0,8612.0,42.0,103.0,304.0,406.0,1291.0,330600,绍兴市,120.6365604,29.7346077
59.0,81.0,10375.0,101.0,197.0,605.0,1322.0,5040.0,331000,台州市,121.1372207,28.75727043
29.0,23.0,9448.0,261.0,35.0,256.0,332.0,771.0,330300,温州市,120.4644063,27.89566818
22.0,28.0,2561.0,1e-06,61.0,89.0,1582.0,396.0,330900,舟山市,122.1820674,30.1180369
307.0,337.0,35258.0,2877.0,849.0,1353.0,6460.0,3667.0,500000,重庆市,107.874446,30.05717028
